"","person_id","case_number"
"65095",10535,"09020299CF10B"
"65096",10535,"12017499CF10A"
"65097",10535,"13008698CF10A"
"65098",10535,"13012673MM10A"
"65099",10535,"13016850MM10A"
"65100",10535,"14000150MM10A"
"65101",10535,"15008317CF10A"
"65102",10535,"15020853TC10A"
"65103",10536,"08020216CF10A"
"65104",10536,"09000614MM20A"
"65105",10536,"10000967TC10A"
"65106",10536,"10004216CF10A"
"65107",10536,"10009998CF10A"
"65108",10536,"10013641MM10A"
"65109",10536,"10039452TC10A"
"65110",10536,"12007995MM10A"
"65111",10536,"13012676CF10A"
"65112",10536,"14005801CF10A"
"65113",10536,"14014304CF10A"
"65114",10537,"09014541TI20A"
"65115",10537,"14001423NI20A"
"65116",10537,"14009417MM10A"
"65117",10538,"11011582CF10A"
"65118",10538,"13001867MM10A"
"65119",10538,"15075645TI30A"
"65120",10538,"15079552TI30A"
"65121",10538,"16017948TI30A"
"65122",10539,"04006353MM40A"
"65123",10539,"04021996TC30A"
"65124",10539,"04055851TC30A"
"65125",10539,"05026557TC40A"
"65126",10539,"06002899MM10A"
"65127",10539,"07007612CF10A"
"65128",10539,"09019683MM10A"
"65129",10539,"10062051TI40A"
"65130",10539,"12003937MM10A"
"65131",10539,"13002552MM10A"
"65132",10539,"13113721TI30A"
"65133",10539,"14027513TI40A"
"65134",10539,"14067268TI40A"
"65135",10539,"15017720TI30A"
"65136",10540,"10026753MM10A"
"65137",10540,"14016653MM10A"
"65138",10540,"15010813MM10A"
"65139",10541,"14007072CF10A"
"65140",10541,"14016117CF10A"
"65141",10541,"14020511TI40A"
"65142",10541,"14024314TI40A"
"65143",10541,"14043285TI30A"
"65144",10542,"09005018CF10A"
"65145",10542,"09008624MM10A"
"65146",10542,"10003156MM40A"
"65147",10542,"10020870MM10A"
"65148",10542,"12032913TI40A"
"65149",10542,"13010698CF10A"
"65150",10542,"14051074TI40A"
"65151",10542,"15023971MU10A"
"65152",10542,"15048877TC30A"
"65153",10543,"10005827TI10A"
"65154",10543,"11050048TI10A"
"65155",10543,"13019293MM10A"
"65156",10543,"14005427MM10A"
"65157",10543,"14017341MM10A"
"65158",10543,"14017550MM10A"
"65159",10543,"15001620MM10A"
"65160",10544,"09017367TI30A"
"65161",10544,"13015495MM10A"
"65162",10544,"13025095TI10A"
"65163",10545,"08002580MM10A"
"65164",10545,"09025474TI20A"
"65165",10545,"09097874TC20A"
"65166",10545,"10056160TC20A"
"65167",10545,"10064568TC20A"
"65168",10545,"10069547TC20A"
"65169",10545,"10105914TC30A"
"65170",10545,"11004788TC10A"
"65171",10545,"11004789TC10A"
"65172",10545,"11004978TC10A"
"65173",10545,"11006261TC10A"
"65174",10545,"13006741CF10A"
"65175",10546,"12090560TC40A"
"65176",10546,"13017059MM10A"
"65177",10547,"06002373MM30A"
"65178",10547,"06099915TI30A"
"65179",10547,"11041543TI10A"
"65180",10547,"12007535CO10A"
"65181",10547,"12012719CO10A"
"65182",10547,"14002995MM40A"
"65183",10547,"14065030TI40A"
"65184",10547,"82034949TC40A"
"65185",10547,"96019623CF10A"
"65186",10547,"99079582TI30A"
"65187",10549,"13004254CF10A"
"65188",10550,"10070266TI30A"
"65189",10550,"12076988TI20A"
"65190",10550,"13006142MM10A"
"65191",10550,"14013707TI30A"
"65192",10550,"14037592TI40A"
"65193",10551,"12004235TC20A"
"65194",10551,"13037244TI20A"
"65195",10551,"14017041CF10A"
"65196",10551,"15001120MM10A"
"65197",10552,"13001196MM10A"
"65198",10553,"06001155CF10A"
"65199",10553,"06016704CF10A"
"65200",10553,"07022351CF10A"
"65201",10553,"07066899TC20A"
"65202",10553,"08005579TC20A"
"65203",10553,"09019644CF10A"
"65204",10553,"10000476MM20A"
"65205",10553,"10006694CF10A"
"65206",10553,"10009122MM10A"
"65207",10553,"10010347MM10A"
"65208",10553,"12023828TC20A"
"65209",10553,"14012703CF10A"
"65210",10553,"14014335TC10A"
"65211",10553,"15003138MM20A"
"65212",10554,"13002332CF10A"
"65213",10554,"13002682CF10A"
"65214",10554,"13032878TC10A"
"65215",10554,"14002996TI40A"
"65216",10554,"14016946MM10A"
"65217",10554,"14046412TI40A"
"65218",10554,"15011774TI40A"
"65219",10554,"15014521TI40A"
"65220",10554,"15027789TC10A"
"65221",10554,"15055958TI40A"
"65222",10555,"09031664TI20A"
"65223",10555,"09033523TI10A"
"65224",10555,"10000539TC20A"
"65225",10555,"10006908TC10A"
"65226",10555,"10023523MM10A"
"65227",10555,"10089395TI20A"
"65228",10555,"11040050TI20A"
"65229",10555,"12023924TI30A"
"65230",10555,"12024070TI30A"
"65231",10555,"12024071TI30A"
"65232",10555,"12024072TI30A"
"65233",10555,"12024073TI30A"
"65234",10555,"12169239TI30A"
"65235",10555,"13006109CF10A"
"65236",10555,"13009482MM10A"
"65237",10555,"13010077MM10A"
"65238",10555,"13017899TI10A"
"65239",10555,"13038770TI30A"
"65240",10555,"13038771TI30A"
"65241",10555,"13038772TI30A"
"65242",10556,"04106134TC20A"
"65243",10556,"07139507TI30A"
"65244",10556,"08009166TI30A"
"65245",10556,"12022269TI20A"
"65246",10556,"12029826TI20A"
"65247",10556,"12138846TI30A"
"65248",10556,"12145764TI30A"
"65249",10556,"14003519CF10A"
"65250",10556,"15000028TI30A"
"65251",10557,"06012357TI10A"
"65252",10557,"08010346MM10A"
"65253",10557,"09021801TI30A"
"65254",10557,"10025812MO10A"
"65255",10557,"11009616MO10A"
"65256",10557,"11051038TC10A"
"65257",10557,"11053529TI10A"
"65258",10557,"12008073MM10A"
"65259",10557,"12012807MM10A"
"65260",10557,"12022196MM10A"
"65261",10557,"14015752TI10A"
"65262",10557,"14047181TI30A"
"65263",10557,"16018846TI30A"
"65264",10558,"02027205TC30A"
"65265",10558,"03011352TC10A"
"65266",10558,"03013030TC20A"
"65267",10558,"04004433TC30A"
"65268",10558,"05003923CF10A"
"65269",10558,"09021185MO10A"
"65270",10558,"10004477MO10A"
"65271",10558,"11013135MO10A"
"65272",10558,"11014959MO10A"
"65273",10558,"12008461CF10A"
"65274",10558,"13004608CF10A"
"65275",10558,"13006341MO10A"
"65276",10558,"13006461MM10A"
"65277",10558,"14005767CF10A"
"65278",10558,"98001610TI30A"
"65279",10558,"98009247CF10A"
"65280",10558,"98011820CF10B"
"65281",10558,"98011821CF10A"
"65282",10558,"99023167MM10A"
"65283",10558,"99073440TI30A"
"65284",10559,"08023571MM10B"
"65285",10559,"08023700CF10A"
"65286",10559,"08025770MM10A"
"65287",10559,"08119028TI40A"
"65288",10559,"09018744TI40A"
"65289",10559,"09099113TI40A"
"65290",10559,"12056552TI40A"
"65291",10559,"13008222CF10A"
"65292",10559,"13021769MM10A"
"65293",10559,"14084208TI40A"
"65294",10559,"15020710TI40A"
"65295",10559,"15024445TI40A"
"65296",10560,"09013648TC10A"
"65297",10560,"14006390CF10A"
"65298",10560,"15008291CF10A"
"65299",10561,"07006655TC20A"
"65300",10561,"07007036TC20A"
"65301",10561,"07007328TC20A"
"65302",10561,"10001923TC20A"
"65303",10561,"10002780CF10A"
"65304",10561,"10008482CF10A"
"65305",10561,"10016816CF10A"
"65306",10561,"12017359CF10A"
"65307",10561,"12059617TC10A"
"65308",10561,"13008495CF10A"
"65309",10561,"13013369MM10A"
"65310",10561,"13019829MM10A"
"65311",10561,"13027766TC10A"
"65312",10562,"13077550TI40A"
"65313",10562,"13128260TI30A"
"65314",10562,"14003769CF10A"
"65315",10562,"14003909CF10A"
"65316",10562,"14017541TI40A"
"65317",10562,"15009837CF10A"
"65318",10563,"02008594CF10A"
"65319",10563,"07016891MM10A"
"65320",10563,"07022920CF10A"
"65321",10563,"07033800TC30A"
"65322",10563,"09028852MM10A"
"65323",10563,"11026104TC20A"
"65324",10563,"12002309CF10A"
"65325",10563,"13002995CF10A"
"65326",10563,"89027220CF10A"
"65327",10563,"90021527CF10A"
"65328",10563,"92002873CF10A"
"65329",10563,"96016782CF10A"
"65330",10564,"13019811MO10A"
"65331",10564,"14013370CF10A"
"65332",10566,"08034079TI10A"
"65333",10566,"09102288TI20A"
"65334",10566,"11046874TI30A"
"65335",10566,"12009211TI10A"
"65336",10566,"12047689TI10A"
"65337",10566,"12056828TI10A"
"65338",10566,"12140480TI30A"
"65339",10566,"13013773CF10A"
"65340",10566,"13015033CF10A"
"65341",10566,"13051239TI30A"
"65342",10566,"13066856TI20A"
"65343",10566,"15001026TI20A"
"65344",10566,"15034577TI10A"
"65345",10566,"15073795TI30A"
"65346",10566,"86004759CF10B"
"65347",10566,"90018966CF10A"
"65348",10566,"90019352CF10A"
"65349",10566,"90025765CF10A"
"65350",10566,"91014707CF10A"
"65351",10566,"91019631CF10A"
"65352",10566,"92011158CF10A"
"65353",10566,"93002203CF10A"
"65354",10566,"93002610CF10A"
"65355",10567,"08002133MM40A"
"65356",10567,"08117910TI40A"
"65357",10567,"09017103TI40A"
"65358",10567,"09046796TI40A"
"65359",10567,"09062996TI40A"
"65360",10567,"10001466TI40A"
"65361",10567,"10033288TI40A"
"65362",10567,"10059215TI20A"
"65363",10567,"11004506TI40A"
"65364",10567,"11041115TI10A"
"65365",10567,"13013922CF10A"
"65366",10567,"13029200TI10A"
"65367",10567,"14003836CF10A"
"65368",10567,"14060158TI40A"
"65369",10567,"14076000TI30A"
"65370",10567,"15012489TI10A"
"65371",10568,"01007946CF10A"
"65372",10568,"01016368CF10A"
"65373",10568,"05097139TI20A"
"65374",10568,"07010386TI20A"
"65375",10568,"07013239TC20A"
"65376",10568,"07022918TC20A"
"65377",10568,"07058825TI30A"
"65378",10568,"07067949TI30A"
"65379",10568,"07080894TC20A"
"65380",10568,"08024056CF10A"
"65381",10568,"09003024TC10A"
"65382",10568,"11002864CF10A"
"65383",10568,"11006573MM10A"
"65384",10568,"12014551CF10A"
"65385",10568,"12021502MM10A"
"65386",10568,"14000977CF10A"
"65387",10568,"14003308MM10A"
"65388",10569,"00055133TC30A"
"65389",10569,"01089933TC20A"
"65390",10569,"01115331TC20A"
"65391",10569,"05026539TC10A"
"65392",10569,"06005071CF10A"
"65393",10569,"06008577CF10A"
"65394",10569,"06022911CF10A"
"65395",10569,"07002046MM10A"
"65396",10569,"07018486CF10B"
"65397",10569,"07018488CF10A"
"65398",10569,"08007083CF10A"
"65399",10569,"08017849MM10A"
"65400",10569,"09014510TI10A"
"65401",10569,"09026718TC10A"
"65402",10569,"10010475TC10A"
"65403",10569,"10015851TC30A"
"65404",10569,"10021243CF10A"
"65405",10569,"10045062TC10A"
"65406",10569,"10095404TC30A"
"65407",10569,"11002774TC10A"
"65408",10569,"11010048CF10A"
"65409",10569,"11011938TC10A"
"65410",10569,"11017458TC10A"
"65411",10569,"11034963TC20A"
"65412",10569,"13000150CF10A"
"65413",10569,"13002826CF10A"
"65414",10569,"14001373MM30A"
"65415",10569,"14007293CF10A"
"65416",10569,"14015318CF10A"
"65417",10569,"14017353MM10A"
"65418",10570,"13010028CF10A"
"65419",10571,"10012519TI30A"
"65420",10571,"11051870TC10A"
"65421",10571,"11056005TC10A"
"65422",10571,"13002513CF10A"
"65423",10571,"13003034CF10A"
"65424",10571,"13006973CF10A"
"65425",10571,"15015949CF10A"
"65426",10572,"05012931CF10A"
"65427",10572,"06123610TC30A"
"65428",10572,"06156966TC30A"
"65429",10572,"07000231CF10A"
"65430",10572,"07003517MM10A"
"65431",10572,"07017487MM10A"
"65432",10572,"07058360TC40A"
"65433",10572,"08002694TC10A"
"65434",10572,"08013369MM10A"
"65435",10572,"08026149TC10A"
"65436",10572,"09011231TC10A"
"65437",10572,"09022546CF10A"
"65438",10572,"09029594TC10A"
"65439",10572,"09045268TC30A"
"65440",10572,"09095284TC30A"
"65441",10572,"10001337TC10A"
"65442",10572,"10002090CF10A"
"65443",10572,"10003820MM10A"
"65444",10572,"13000002MM20A"
"65445",10572,"13000516MM40A"
"65446",10572,"13012995CF10A"
"65447",10572,"13018795MM10A"
"65448",10572,"14079313TC30A"
"65449",10572,"15001436MM10A"
"65450",10572,"15007719MM10A"
"65451",10572,"15008543CF10A"
"65452",10572,"15015366CF10A"
"65453",10572,"16000389MM40A"
"65454",10572,"16000438TI40A"
"65455",10573,"09002823CF10D"
"65456",10573,"10003853CF10A"
"65457",10573,"12016646CF10A"
"65458",10573,"16002255MO10A"
"65459",10576,"12002361MO10A"
"65460",10576,"14008758CF10A"
"65461",10576,"14009907MO10A"
"65462",10577,"14009339MM10A"
"65463",10577,"15071104TI40A"
"65464",10577,"16005668TC40A"
"65465",10577,"16017394TC40A"
"65466",10579,"03018354CF10A"
"65467",10579,"03027896MM10A"
"65468",10579,"05112709TI20A"
"65469",10579,"07010046CF10A"
"65470",10579,"09000214CF10A"
"65471",10579,"09023220MM10A"
"65472",10579,"09025832MM10A"
"65473",10579,"11018806MM10A"
"65474",10579,"13009201TC10A"
"65475",10579,"13021206MM10A"
"65476",10579,"13051507NI40A"
"65477",10579,"13051508NI40A"
"65478",10579,"13071602TI20A"
"65479",10579,"14000750MM20A"
"65480",10579,"14010815TC10A"
"65481",10580,"10043164TI10A"
"65482",10580,"13011624MM10A"
"65483",10580,"13015158MM10A"
"65484",10580,"14009600MO10A"
"65485",10581,"12168626TC30A"
"65486",10581,"13004555CF10A"
"65487",10581,"13041941TC10A"
"65488",10581,"13066100TI30A"
"65489",10581,"13071668TI30A"
"65490",10581,"15001175MM30A"
"65491",10581,"15003895TI30A"
"65492",10581,"15007938TI30A"
"65493",10581,"15011224CF10A"
"65494",10581,"15057866TC30A"
"65495",10582,"09017907CF10A"
"65496",10582,"09055739TI30A"
"65497",10582,"14011383CF10A"
"65498",10583,"10046923TI20A"
"65499",10583,"11002903CF10A"
"65500",10583,"12031526TI10A"
"65501",10583,"14011514CF10A"
"65502",10583,"16015377TI30A"
"65503",10584,"08009568CF10A"
"65504",10584,"10002443TI20A"
"65505",10584,"10036563TI30A"
"65506",10584,"11039825TI30A"
"65507",10584,"11068770TI40A"
"65508",10584,"14000105MO40A"
"65509",10584,"14001752CF10A"
"65510",10584,"15010272CF10A"
"65511",10585,"13004695MO10A"
"65512",10585,"13009494TI10A"
"65513",10585,"13013783CF10A"
"65514",10585,"13020941TC10A"
"65515",10586,"13001097MM10A"
"65516",10586,"13022709TC20A"
"65517",10586,"14028724TI20A"
"65518",10586,"95024353MM10A"
"65519",10586,"96017262CF10A"
"65520",10586,"96042666TI20A"
"65521",10586,"96062820TI30A"
"65522",10586,"97012371TC20A"
"65523",10587,"02064193TI20A"
"65524",10587,"04013449CF10A"
"65525",10587,"07007938CF10A"
"65526",10587,"08020342MM10A"
"65527",10587,"10016418CF10A"
"65528",10587,"13015189MM10A"
"65529",10587,"14012458CF10A"
"65530",10589,"12085624TC40A"
"65531",10589,"12167105TC30A"
"65532",10589,"13000004MM10A"
"65533",10589,"13008472CF10A"
"65534",10589,"13019170TI40A"
"65535",10589,"13049180TI20A"
"65536",10589,"13049431TC10A"
"65537",10589,"13089522TI30A"
"65538",10589,"14011836MM10A"
"65539",10589,"15044215TI20A"
"65540",10589,"15066903TI20A"
"65541",10589,"16004922TC10A"
"65542",10589,"16009800TI20A"
"65543",10589,"16016273TC30A"
"65544",10590,"10024754MO10A"
"65545",10590,"10054945TI10A"
"65546",10590,"11037761TI10A"
"65547",10590,"11077178TI40A"
"65548",10590,"12004025MO10A"
"65549",10590,"12010013CF10A"
"65550",10590,"14001388TI10A"
"65551",10590,"14007386MM10A"
"65552",10590,"15006023MM10A"
"65553",10591,"09021397CF10A"
"65554",10591,"10002615MM20A"
"65555",10591,"12022432TC20A"
"65556",10591,"12110892TI30A"
"65557",10591,"13000157MM20A"
"65558",10591,"14002251CF10A"
"65559",10591,"14011969TC20A"
"65560",10591,"15017034TI20A"
"65561",10591,"15018227TC20A"
"65562",10592,"08077707TI40A"
"65563",10592,"09095278TI40A"
"65564",10592,"09097719TI40A"
"65565",10592,"14015525MM10A"
"65566",10595,"13016206MM10A"
"65567",10597,"05018974CF10A"
"65568",10597,"08018979MM10A"
"65569",10597,"09025535MM10A"
"65570",10597,"11012848TC10A"
"65571",10597,"11027730MM10A"
"65572",10597,"12050407TI30A"
"65573",10597,"12077753TI30A"
"65574",10597,"12095217TI30A"
"65575",10597,"13019301TC10A"
"65576",10597,"13056872TI30A"
"65577",10597,"14010539CF10A"
"65578",10597,"15025330MU10A"
"65579",10599,"07152725TI30A"
"65580",10599,"09008841TI30A"
"65581",10599,"09045184TI30A"
"65582",10599,"09057992TI30A"
"65583",10599,"12039168TI30A"
"65584",10599,"12045926TC10A"
"65585",10599,"12081876TI30A"
"65586",10599,"12102225TI30A"
"65587",10599,"14000166MM10A"
"65588",10599,"14040420TI10A"
"65589",10599,"15001302MM30A"
"65590",10599,"15014766TI30A"
"65591",10599,"15025417TI10A"
"65592",10599,"15033817TI10A"
"65593",10599,"16003747TI10A"
"65594",10600,"00000761TC10A"
"65595",10600,"00008348TI30A"
"65596",10600,"01000926TC10A"
"65597",10600,"01008488MM10A"
"65598",10600,"01010158TC30A"
"65599",10600,"02022749MM10A"
"65600",10600,"03002677CF10A"
"65601",10600,"03005436CF10A"
"65602",10600,"03007065CF10A"
"65603",10600,"04015565MM10A"
"65604",10600,"06006762CF10A"
"65605",10600,"08002949MM30A"
"65606",10600,"09014324CF10A"
"65607",10600,"09022921MM10A"
"65608",10600,"10000795MM10A"
"65609",10600,"10035615TI30A"
"65610",10600,"12008521CF10A"
"65611",10600,"12016699CF10A"
"65612",10600,"12031708TC10A"
"65613",10600,"14012545MO10A"
"65614",10600,"91033995TC30A"
"65615",10600,"91085614TC40A"
"65616",10600,"91097596TC20A"
"65617",10600,"94011383TC10A"
"65618",10600,"95013215CF10A"
"65619",10600,"98011475CF10A"
"65620",10600,"98054115TI40A"
"65621",10600,"99012805TC10A"
"65622",10600,"99022755CF10A"
"65623",10602,"12005533MO40A"
"65624",10602,"13005736CF10A"
"65625",10603,"14009501MM10A"
"65626",10604,"12008916TI20A"
"65627",10604,"12059686TI20A"
"65628",10604,"13001299MM10A"
"65629",10604,"13003357TI20A"
"65630",10604,"13017222CF10A"
"65631",10604,"14012053MM10A"
"65632",10604,"14038015TI20A"
"65633",10606,"14005523MM10A"
"65634",10607,"13023819MM10A"
"65635",10607,"13069194TI30A"
"65636",10607,"13074608TI30A"
"65637",10607,"14000645MM10A"
"65638",10607,"14031128TI30A"
"65639",10607,"14098728TC30A"
"65640",10607,"16005753TI30A"
"65641",10608,"13023880MM10A"
"65642",10608,"14015442CF10A"
"65643",10608,"14017781MM10A"
"65644",10610,"14013726CF10A"
"65645",10610,"14040881TI30A"
"65646",10611,"05025199MM10A"
"65647",10611,"13014792CF10A"
"65648",10611,"13021004MM10A"
"65649",10611,"14001658MM20A"
"65650",10611,"14001863MM10A"
"65651",10613,"14005536CF10A"
"65652",10614,"08102829TI30A"
"65653",10614,"10023659MM10A"
"65654",10614,"10026011MM10A"
"65655",10614,"10111233TI30A"
"65656",10614,"11000653CF10A"
"65657",10614,"11001565CF10A"
"65658",10614,"11004709CF10A"
"65659",10614,"13003404MM10A"
"65660",10614,"14009732TI10A"
"65661",10614,"14014062TC30A"
"65662",10615,"09087290TI20A"
"65663",10615,"11090933TI30A"
"65664",10615,"13045720TI20A"
"65665",10615,"14015844CF10A"
"65666",10615,"15023837TI10A"
"65667",10615,"15039699TI20A"
"65668",10616,"11022508MO10A"
"65669",10616,"12005406MO10A"
"65670",10616,"13014606CF10A"
"65671",10616,"13015883MO10A"
"65672",10617,"04000873CF10A"
"65673",10617,"04003705CF10A"
"65674",10617,"09058294TI20A"
"65675",10617,"11023047TI10A"
"65676",10617,"11043880TI30A"
"65677",10617,"11136694TI30A"
"65678",10617,"12049208TI30A"
"65679",10617,"12072600TC30A"
"65680",10617,"12123349TI30A"
"65681",10617,"12123350TI30A"
"65682",10617,"12140836TI30A"
"65683",10617,"12140837TI30A"
"65684",10617,"13001093TC10A"
"65685",10617,"13028883TI30A"
"65686",10617,"13028884TI30A"
"65687",10617,"13028885TI30A"
"65688",10617,"14009194CF10A"
"65689",10617,"14026277TC10A"
"65690",10618,"02076772TC30A"
"65691",10618,"05003692MM10A"
"65692",10618,"07002753MM30A"
"65693",10618,"12034217TC10A"
"65694",10618,"14002470CF10A"
"65695",10618,"14003672MM10A"
"65696",10618,"14011300MM10A"
"65697",10619,"14009024MM10A"
"65698",10619,"14010732MM10A"
"65699",10619,"14014559CF10A"
"65700",10619,"14014614CF10A"
"65701",10619,"14016628MM10A"
"65702",10619,"15010902CF10A"
"65703",10620,"09110202TI20A"
"65704",10620,"10030795TI40A"
"65705",10620,"13000511CF10A"
"65706",10621,"13001519MM20A"
"65707",10621,"13007011TC20A"
"65708",10621,"13035618TC10A"
"65709",10621,"13036745TI20A"
"65710",10621,"13037329TI20A"
"65711",10621,"13046541TC20A"
"65712",10621,"13050210TI20A"
"65713",10621,"13074105TI30A"
"65714",10621,"14000422CF10A"
"65715",10621,"14011828CF10A"
"65716",10621,"14012547CF10A"
"65717",10621,"14033193TC10A"
"65718",10621,"15011959CF10A"
"65719",10621,"15012047CF10A"
"65720",10622,"10014964CF10A"
"65721",10622,"10024001MO10A"
"65722",10622,"11003045MM10A"
"65723",10622,"11010895CF10A"
"65724",10622,"11015737MO10A"
"65725",10622,"11018852CF10A"
"65726",10622,"11018990MM10A"
"65727",10622,"12004670CF10A"
"65728",10622,"14002810CF10A"
"65729",10623,"03000979CF10A"
"65730",10623,"03003919MM10A"
"65731",10623,"03007224CF10A"
"65732",10623,"03009515TI40A"
"65733",10623,"09002465MM30A"
"65734",10623,"09002783MO30A"
"65735",10623,"09005409MM40A"
"65736",10623,"09024441MM10A"
"65737",10623,"10001414MM10A"
"65738",10623,"10005969MM10A"
"65739",10623,"10007986MO10A"
"65740",10623,"11000136MM20A"
"65741",10623,"11000926MM20A"
"65742",10623,"11001165MM40A"
"65743",10623,"11008403MM10A"
"65744",10623,"11008689MM10A"
"65745",10623,"11009417MM10A"
"65746",10623,"11018479MM10A"
"65747",10623,"11018832MM10A"
"65748",10623,"12001177MM10A"
"65749",10623,"12004404CF10A"
"65750",10623,"12007775MM10A"
"65751",10623,"12017470MM10A"
"65752",10623,"13005639CF10A"
"65753",10623,"14000199MM20A"
"65754",10623,"14001870MM10A"
"65755",10623,"14003980MM10A"
"65756",10624,"12064980TI40A"
"65757",10624,"13029998TI10A"
"65758",10624,"13073100TC30A"
"65759",10624,"16014624TI30A"
"65760",10625,"11033658TI20A"
"65761",10625,"13004913CF10A"
"65762",10626,"12081353TI30A"
"65763",10626,"14003668CF10A"
"65764",10627,"08091575TI40A"
"65765",10627,"08120815TI30A"
"65766",10627,"09014754TI30A"
"65767",10627,"09084282TI40A"
"65768",10627,"11001096TI40A"
"65769",10627,"11041909TI20A"
"65770",10627,"13002108CF10A"
"65771",10627,"13025375TI20A"
"65772",10627,"13101964TI30A"
"65773",10627,"14000748CF10A"
"65774",10627,"15011218TI10A"
"65775",10628,"12090264TC40A"
"65776",10628,"13015156MM10A"
"65777",10628,"13017586CF10A"
"65778",10628,"14046534TI30A"
"65779",10628,"15017212TI10A"
"65780",10628,"15034124TI40A"
"65781",10628,"15054059TI30A"
"65782",10629,"02026496TC10A"
"65783",10629,"11011196TC20A"
"65784",10629,"13003929CF10A"
"65785",10629,"13006106CF10A"
"65786",10629,"14011095MM10A"
"65787",10629,"97010085TC30A"
"65788",10630,"14004929CF10A"
"65789",10631,"05009571TC10A"
"65790",10631,"05062706TC20A"
"65791",10631,"06035463TC40A"
"65792",10631,"09000439MM10A"
"65793",10631,"09000675TC10A"
"65794",10631,"13014016CF10A"
"65795",10631,"13020743MM10A"
"65796",10631,"92004505CF10A"
"65797",10631,"95014115CF10A"
"65798",10633,"10012491CF10A"
"65799",10633,"13001697MO10A"
"65800",10633,"14014546CF10A"
"65801",10634,"14002279MM10A"
"65802",10635,"03043340TC20A"
"65803",10635,"06029394TC10A"
"65804",10635,"13019698TC10A"
"65805",10635,"14015953CF10A"
"65806",10635,"14023000TI20A"
"65807",10635,"15017193TI20A"
"65808",10635,"15050226TI20A"
"65809",10635,"94068884TC20A"
"65810",10636,"13005731MM10A"
"65811",10637,"00001897CF10A"
"65812",10637,"08000182CF10A"
"65813",10637,"08079926TC20A"
"65814",10637,"09046214TI20A"
"65815",10637,"09057710TC20A"
"65816",10637,"14014765MM10A"
"65817",10637,"15011585MM10A"
"65818",10637,"15050891TI20A"
"65819",10637,"16004559TC20A"
"65820",10637,"96014640TC20A"
"65821",10637,"97080756TC40A"
"65822",10638,"14008403MM10A"
"65823",10640,"07003312CF10A"
"65824",10640,"07003313CF10A"
"65825",10640,"08016163MM10A"
"65826",10640,"09087486TI40A"
"65827",10640,"09092960TI40A"
"65828",10640,"09093882TI40A"
"65829",10640,"10032550TI40A"
"65830",10640,"10070661TI20A"
"65831",10640,"10090555TI40A"
"65832",10640,"12039410TI40A"
"65833",10640,"12054620TI40A"
"65834",10640,"12087996TI40A"
"65835",10640,"13021854TC40A"
"65836",10640,"13118647TI30A"
"65837",10640,"14007727CF10A"
"65838",10640,"14050140TI40A"
"65839",10640,"14075134TI40A"
"65840",10640,"15032807TI40A"
"65841",10640,"15064449TI40A"
"65842",10641,"13003412CF10A"
"65843",10641,"13005537MM10A"
"65844",10641,"14013297CF10A"
"65845",10641,"14102738TC30A"
"65846",10641,"15000134MM20A"
"65847",10641,"15016082CF10A"
"65848",10643,"13008989MM10A"
"65849",10644,"14008472CF10A"
"65850",10645,"09004284TI10A"
"65851",10645,"09007266TI30A"
"65852",10645,"13005110CF10A"
"65853",10645,"13008028MM10A"
"65854",10646,"07008139CF10A"
"65855",10646,"08013633CF10A"
"65856",10646,"10021332CF10A"
"65857",10646,"10026430MM10A"
"65858",10646,"11017350CF10A"
"65859",10646,"11076352TI30A"
"65860",10646,"12036879TI20A"
"65861",10646,"12040196TI20A"
"65862",10646,"12048569TI20A"
"65863",10646,"12053317TI20A"
"65864",10646,"13003908CF10A"
"65865",10646,"13005036CF10A"
"65866",10646,"13116993TI30A"
"65867",10646,"14006277CF10A"
"65868",10646,"14031059TI20A"
"65869",10646,"15055257TI30A"
"65870",10647,"12011479CF10A"
"65871",10647,"12014536CF10A"
"65872",10647,"12018777CF10A"
"65873",10647,"16001128MO10A"
"65874",10647,"16001437CF10A"
"65875",10648,"08110632TI40A"
"65876",10648,"08126449TC40A"
"65877",10648,"11007068TC40A"
"65878",10648,"11026350TC10A"
"65879",10648,"12015310TC10A"
"65880",10648,"14013424CF10A"
"65881",10648,"15016451CF10A"
"65882",10649,"13080064TC40A"
"65883",10649,"14003559MM10A"
"65884",10650,"14015088MM10A"
"65885",10651,"13014778MM10A"
"65886",10652,"01034621TI40A"
"65887",10652,"08016408MM10A"
"65888",10652,"08105992TI20A"
"65889",10652,"09001035TI10A"
"65890",10652,"09047099TI40A"
"65891",10652,"09052569TI40A"
"65892",10652,"09069477TI40A"
"65893",10652,"10012571CF10A"
"65894",10652,"12033479TC10A"
"65895",10652,"12084370TC40A"
"65896",10652,"13016496CF10A"
"65897",10652,"14015315MM10A"
"65898",10652,"14044367TC40A"
"65899",10652,"15001782CF10A"
"65900",10652,"15002853MM10A"
"65901",10653,"13018992MM10A"
"65902",10654,"09078363TI40A"
"65903",10654,"14016610MM10A"
"65904",10655,"10126162TI30A"
"65905",10655,"11015536TI30A"
"65906",10655,"12058565TI20A"
"65907",10655,"13002529CF10A"
"65908",10656,"06013921TI40A"
"65909",10656,"13015586CF10A"
"65910",10656,"14024691TI40A"
"65911",10656,"15080546TI30A"
"65912",10657,"09017519TC20A"
"65913",10657,"13007445MM10A"
"65914",10657,"13100926TI30A"
"65915",10657,"13122292TI30A"
"65916",10657,"14042290TI10A"
